train_loss;valid_loss
0.007020737942989744;0.007869770750403404
0.006779769939848774;0.007791740819811821
0.006823231712459949;0.007281456142663956
0.006840974932110853;0.00836931448429823
0.006807331559997569;0.007115011103451252
0.006643469204878453;0.008794390596449375
0.006899960753750836;0.010229895822703838
0.0069004500128772225;0.0095276003703475
0.006791740712695355;0.010013711638748646
0.006731011413453827;0.009424944408237934
0.006469696100519301;0.008584175258874893
0.006411560217820486;0.00788381788879633
0.006340937499397604;0.008912946097552776
0.006609032365433943;0.010102413594722748
0.006357647453261639;0.009505187161266804
0.006379893750313623;0.009002907201647758
0.006377993997673639;0.00894747581332922
0.006411459800239151;0.008702819235622883
0.006533399457967321;0.009629831649363041
0.006346192193805383;0.008879505097866058
0.006277458374453523;0.008549842052161694
0.006381964378406531;0.007752590347081423
0.006176348471799201;0.008842024020850658
0.006435261382040493;0.00886168610304594
0.006321567208229028;0.007573680020868778
0.00645032357000236;0.010361372493207455
0.006711017933361435;0.008239170536398888
0.006509977525262974;0.008281007409095764
0.0064593450645974325;0.008897229097783566
0.00657306265012032;0.008138713426887989
0.006337629776231775;0.007200581952929497
0.006424948308633299;0.008671670220792294
0.006539766327734601;0.010695463046431541
0.006396588364384745;0.009015189483761787
0.006186974697803133;0.010770147666335106
0.006326718426608562;0.0071967956610023975
0.006221421276787836;0.007527288980782032
0.0065640166225999835;0.007697075139731169
0.0061200808649533684;0.0073777372017502785
0.005979937015403771;0.00822603702545166
0.006375566888586902;0.008017142303287983
0.006367945041805834;0.008121686987578869
0.0060252841739264545;0.007211416959762573
0.006091532629314457;0.007832059636712074
0.006210788894201096;0.007028831169009209
0.006019109811477807;0.009317958727478981
0.006265709926302406;0.007871368899941444
0.0062278969761485085;0.007965551689267159
0.006238585929225509;0.008567897602915764
0.006146401256216111;0.008450777269899845
0.006325078335050753;0.008786896243691444
0.006328414086851891;0.00746209966018796
0.00601890583130518;0.007530794944614172
0.005907849883927548;0.007651684805750847
0.005997634507526837;0.008386466652154922
0.005867694838493953;0.009397887624800205
0.0059144233581305515;0.008794928900897503
0.005615503140256455;0.007794597186148167
0.005743482411537295;0.0068474928848445415
0.0058266570162737;0.007780574727803469
0.005984109850678371;0.008375514298677444
0.006010670925187416;0.007736529223620892
0.005817023434037785;0.007771613076329231
0.005858840391075431;0.008592600002884865
0.0058182588002448085;0.008154232986271381
0.005823388950273799;0.008888008072972298
0.005861548711679203;0.007262724451720715
0.0057850669567185145;0.007584117818623781
0.005704086146630144;0.007535288110375404
0.0056596941196254994;0.006975674536079168
0.005705516902055156;0.00871155597269535
0.006034294020146417;0.008098370395600796
0.005943683417093811;0.007574847433716059
0.005865109762796841;0.0075342594645917416
0.005783290790447323;0.008418051525950432
0.005694429811314679;0.007663810160011053
0.005828522052342164;0.008046489208936691
0.005736715098381765;0.008343647234141827
0.005782697890035967;0.007533951662480831
0.0059951877246783945;0.007289753761142492
0.005839352216434711;0.00860637053847313
0.0057313197359448185;0.008633680641651154
0.005859532109875722;0.008443104103207588
0.005695581820387664;0.008106101304292679
0.0057005427916678635;0.007796465884894133
0.005712130240764822;0.008179537020623684
0.005825920680210728;0.009086966514587402
0.005733149226078822;0.0070385197177529335
0.005545703749652079;0.00661368016153574
0.005511482120652373;0.007878324016928673
0.005762158864992756;0.006887398194521666
0.005537553063219496;0.00826497096568346
0.005699427216399316;0.008324545808136463
0.005604780592163922;0.00719985319301486
0.005773146907079754;0.007719586603343487
0.005572568451059184;0.007586753461509943
0.00557861980262933;0.008062337525188923
0.005571134474325561;0.0076908147893846035
0.005504318084608843;0.008319370448589325
0.00573494006153593;0.007033980451524258
0.005639937516058262;0.006970781367272139
0.005699372561929048;0.007832170464098454
0.005682058700118803;0.007536296732723713
0.005693252512488534;0.007984347641468048
0.005548835289647459;0.006965941749513149
0.005832803584115196;0.00810595415532589
0.005374609380495146;0.007864122278988361
0.005409255680613751;0.007880539633333683
0.0053721346258077006;0.007865162566304207
0.005618169595823404;0.007739321794360876
0.005688356318422795;0.008150627836585045
0.00585089600662113;0.007521993014961481
0.006008512434918464;0.008562963455915451
0.00592691087267313;0.008387938141822815
0.0057396720981938406;0.007640250027179718
0.005765119237342164;0.010214168578386307
0.005520676165507131;0.00818712916225195
0.005375434628097254;0.007530663628131151
0.0056626351928635394;0.007948333397507668
0.005286029021650509;0.007119709625840187
0.004998057866147408;0.007491452619433403
0.005536816379535754;0.00682327663525939
0.005263525937888484;0.007874361239373684
0.005382234307620496;0.008075500838458538
0.005446466592993809;0.008060540072619915
0.005275010403648052;0.007815549150109291
0.005394838447904954;0.007416967768222094
0.005577693208518337;0.00738820806145668
0.005420266304364939;0.00879785418510437
0.005572477497932317;0.007676565088331699
0.005615425870591648;0.007707404438406229
0.0055235892816184635;0.00668094540014863
0.005245129936042842;0.00788038969039917
0.005466552087893432;0.007089771796017885
0.005220299009110541;0.007666314486414194
0.005395069523679584;0.00806297454982996
0.005386315694682349;0.007186186034232378
0.0053254523486293125;0.007760212291032076
0.0053615978786216816;0.006788524333387613
0.005236327453823671;0.00727864122018218
0.0053045158383958615;0.007352194748818874
0.005345061411814248;0.007824502885341644
0.0053481795383011;0.008097033947706223
0.005536620047020067;0.008024655282497406
0.005281180481054847;0.008202308788895607
0.005303128310434745;0.009254676289856434
0.0053036197719576825;0.009256236255168915
0.005421018116052956;0.007653655484318733
0.005210824346020653;0.008630979806184769
0.005210835804162351;0.006969116628170013
0.005095818302061061;0.007965678349137306
0.005448130849669472;0.008779797703027725
0.005194035313221504;0.0076330918818712234
0.0050848134465564885;0.009012125432491302
0.00538016588192414;0.007724599447101355
0.005444272457910079;0.007801512721925974
0.005146095960987438;0.007355887442827225
0.005298127545472193;0.0074856095016002655
0.005394519187994493;0.0064417640678584576
0.005119940664271586;0.008258010260760784
0.0050520725941051465;0.0071485042572021484
0.005124969758958303;0.008003034628927708
0.005277937794108324;0.007558172103017569
0.005185338489924784;0.007365959696471691
0.0051765950573888836;0.008173656649887562
0.004960059460312741;0.008202515542507172
0.005165081540660483;0.007771776057779789
0.004954137723047141;0.007177331950515509
0.005055944593370092;0.007822183892130852
0.00494452728701702;0.008514129556715488
0.005476063597758494;0.006678091827780008
0.005123089176782631;0.00839648675173521
0.005092551557430662;0.007548934314399958
0.00508830902487598;0.007635457906872034
0.004989269711309873;0.0079949414357543
0.004992272218649634;0.006994932424277067
0.005265570605279088;0.007331760134547949
0.004969732752405134;0.007225776091217995
0.004969495525179892;0.007953653112053871
0.0049323097465342235;0.0074772522784769535
0.004785204504347632;0.007841945625841618
0.004893946112732319;0.008355925790965557
0.00500908341877365;0.008496318012475967
0.005380497279479104;0.0076542505994439125
0.005040119628953657;0.007966023869812489
0.005122944728719737;0.007775221019983292
0.005160510916369615;0.007548291701823473
0.005136340647500657;0.007206879090517759
0.005123683898097272;0.007844123058021069
0.004937213725115471;0.008077837526798248
0.004924261622598927;0.008191426284611225
0.004930690101304753;0.00757271982729435
0.00497938514995737;0.007802474312484264
0.005003546482988091;0.006943304091691971
0.0051796031591648745;0.008528288453817368
0.004856871277460669;0.008014190010726452
0.0052975794217637534;0.009169312193989754
0.005305354132383383;0.007103245239704847
0.0048678497633979564;0.007853568531572819
0.004651654927740195;0.007165608927607536
0.004866748198683454;0.008649514988064766
0.005206366463425425;0.008704538457095623
0.005068958718480212;0.008183657191693783
0.004921056222770032;0.008280606009066105
0.004779082026351777;0.007244928274303675
0.004807328088188504;0.0074668643064796925
0.0050910242393881104;0.008574537001550198
0.004898260620235849;0.008377543650567532
0.004713047816897801;0.008256400004029274
0.004911698176868364;0.00780663313344121
0.004853722254125009;0.007259699050337076
0.004846257217499392;0.008337956853210926
0.00484356740496445;0.00798370037227869
0.0049293859787203215;0.007089000660926104
0.0047497866664309;0.006753980182111263
0.004618907901598722;0.007147120777517557
0.004707043978859842;0.008182944729924202
0.004902013002714849;0.007622775621712208
0.004653195540908612;0.008149550296366215
0.0047929688044779225;0.007723700720816851
0.004762127642738061;0.008646155707538128
0.0047517625524674065;0.00770242465659976
0.004834370519952201;0.0077020940370857716
0.004809001249224933;0.008051100187003613
0.004712927400857801;0.008306478150188923
0.004683298203535789;0.007919522002339363
0.004772880861520614;0.008305929601192474
0.004727831216765777;0.007641894742846489
0.004838868663088582;0.007491320371627808
0.0048134116203408525;0.007627302780747414
0.004699288368564507;0.007475766818970442
0.004759703829205711;0.007712521590292454
0.004810734902776116;0.008016002364456654
0.004857560107860821;0.007530743256211281
0.004883584632790763;0.00789120327681303
0.0047794229591855185;0.007441792171448469
0.0047490402808430705;0.006926223170012236
0.004672316639649242;0.008020917885005474
0.004699397297722508;0.008098548278212547
0.004950151976176061;0.007371619809418917
0.004980482099800864;0.007805282715708017
0.004782357561066035;0.007586946710944176
0.004638809154068806;0.008366688154637814
0.004633596947746493;0.008129722438752651
0.004593770798093186;0.00821716245263815
0.0046246379834902936;0.008452443405985832
0.004638494056711777;0.008174014277756214
0.004646346766452396;0.007911048829555511
0.004944854469328002;0.008569606579840183
0.004802938828191431;0.007588259410113096
0.004701177435287279;0.008417008444666862
0.004936856636127442;0.008514626882970333
0.004675457177069216;0.008238752372562885
0.004730575130520214;0.0076583498157560825
0.00470138906551187;0.008479161188006401
0.00470621328941881;0.008245890028774738
0.00464144937418987;0.0077347783371806145
0.0046482981691748715;0.007349776569753885
0.00470599335085253;0.007345281541347504
0.0046012479624410576;0.00804054830223322
0.004504845855028138;0.007284215651452541
0.004656465292321812;0.0071686371229588985
0.004469809807018595;0.00691188545897603
0.0045579774626842064;0.008161704055964947
0.004906401537019351;0.007662814110517502
0.004594002788083068;0.008356979116797447
0.004610621759053498;0.007194528356194496
0.0044683017022086585;0.007946244440972805
0.004551241957171273;0.007912727072834969
0.004773782490575406;0.007870341651141644
0.004577303405175044;0.007613397669047117
0.004397092679273241;0.00853041373193264
0.004646680131691462;0.00783441960811615
0.004572470791837711;0.0074449460953474045
0.004565199289996448;0.008282002061605453
0.0044707524522449235;0.007659683004021645
0.004532719083324699;0.009144843555986881
0.00474120830654452;0.007917769253253937
0.004483559090181539;0.008136745542287827
0.004492327823761431;0.007952013984322548
0.00452613620009495;0.006912477780133486
0.004645450616872634;0.007654463406652212
0.004608084030947555;0.007538703270256519
0.00445947263572532;0.007519709412008524
0.004729256356541481;0.008354385383427143
0.004479677577535188;0.007901955395936966
0.004546518403691877;0.008259613066911697
0.004536455371920061;0.008076323196291924
0.00463001101129277;0.008218632079660892
0.004566330405555714;0.007433217950165272
0.004515387379262572;0.007435902487486601
0.004338412444688199;0.007299746386706829
0.004415555393513536;0.00775931729003787
0.004686516340791873;0.00792405940592289
0.004771354277724295;0.0076469965279102325
0.004553038375773778;0.007814395241439342
0.004384953015080868;0.007055317051708698
0.004535471001252653;0.006726337596774101
0.004422965573460345;0.008210964500904083
0.0044405073680881405;0.00716597493737936
0.004591379597273975;0.007541139144450426
0.004518546149152427;0.008085159584879875
0.004355339326572103;0.008120649494230747
0.004382037664753365;0.008804953657090664
0.0046544399873396656;0.00840037688612938
0.004608522782076224;0.008022842928767204
0.004408444834956564;0.007874296978116035
0.004399458766544702;0.0070302351377904415
0.004516342556628233;0.008226043544709682
0.0046630022639489455;0.007042527664452791
0.004546902836680215;0.007938973605632782
0.004513828694262021;0.007422341499477625
0.004540739875919104;0.00807239394634962
0.004481592832145491;0.007657849695533514
0.00436413804329877;0.007522532716393471
0.004211488094668039;0.007712853141129017
0.0041743943159462315;
